ID_Transaction,ID_Client,Date,Nature,Montant,Canal,Agence
902007,1207,2025-06-01,Débit,736715,Mobile,Yopougon
902008,1199,2025-06-01,Crédit,223573,Mobile,Bouaké
902009,1245,2025-06-01,Débit,717106,Web,Plateau
902010,1256,2025-06-01,Crédit,373571,Agence,Yopougon
902011,1243,2025-06-01,Crédit,794491,Agence,Bouaké
902012,1180,2025-06-01,Crédit,33655,Web,Plateau
902013,1250,2025-06-01,Débit,502939,Mobile,Plateau
902014,1043,2025-06-01,Débit,764461,Agence,Bouaké
902015,1195,2025-06-01,Crédit,258103,Web,Plateau
902016,1166,2025-06-01,Crédit,584470,Web,Cocody
902017,1211,2025-06-01,Débit,15793,GAB,Plateau
902018,1260,2025-06-01,Crédit,77456,GAB,Bouaké
902019,1141,2025-06-01,Crédit,566683,Agence,Yopougon
902020,1300,2025-06-01,Débit,737133,Web,Cocody
902021,1232,2025-06-01,Crédit,175651,Agence,Yopougon
902022,1170,2025-06-01,Crédit,120002,GAB,Plateau
902023,1102,2025-06-01,Crédit,514867,GAB,Plateau
902024,1199,2025-06-01,Débit,400019,Agence,Yopougon
902025,1094,2025-06-01,Débit,361589,Web,Cocody
902026,1228,2025-06-01,Débit,111470,GAB,Cocody
902027,1068,2025-06-01,Débit,464378,Web,Yopougon
902028,1221,2025-06-01,Débit,747820,Mobile,Plateau
902029,1215,2025-06-01,Crédit,40165,Mobile,Bouaké
902030,1286,2025-06-01,Crédit,75190,Agence,Plateau
902031,1135,2025-06-01,Crédit,502680,Web,Cocody
902032,1071,2025-06-01,Débit,30280,GAB,Plateau
902033,1293,2025-06-01,Débit,701926,GAB,Bouaké
902034,1280,2025-06-01,Crédit,589443,Mobile,Bouaké
902035,1035,2025-06-01,Débit,615397,Web,Plateau
902036,1287,2025-06-01,Débit,248529,GAB,Cocody
902037,1154,2025-06-01,Débit,787911,Web,Plateau
902038,1191,2025-06-01,Débit,539979,Agence,Plateau
902039,1269,2025-06-01,Crédit,619017,Agence,Yopougon
902040,1071,2025-06-01,Crédit,260512,Web,Cocody
902041,1097,2025-06-01,Crédit,506508,Web,Cocody
902042,1051,2025-06-01,Débit,411698,Agence,Cocody
902043,1066,2025-06-01,Débit,76296,Web,Plateau
902044,1290,2025-06-01,Débit,264069,Web,Yopougon
902045,1116,2025-06-01,Crédit,431132,Agence,Bouaké
902046,1022,2025-06-01,Crédit,418798,Agence,Cocody
902047,1192,2025-06-01,Crédit,476679,GAB,Cocody
902048,1246,2025-06-01,Crédit,682423,GAB,Cocody
902049,1267,2025-06-01,Crédit,526282,Agence,Bouaké
902050,1016,2025-06-01,Crédit,74556,Agence,Cocody
902051,1021,2025-06-01,Crédit,295863,Web,Yopougon
902052,1238,2025-06-01,Crédit,323239,Mobile,Yopougon
902053,1241,2025-06-01,Crédit,409848,GAB,Bouaké
902054,1173,2025-06-01,Débit,730010,Web,Yopougon
902055,1273,2025-06-01,Débit,268814,Mobile,Yopougon
902056,1148,2025-06-01,Débit,333258,Mobile,Cocody
902057,1290,2025-06-01,Débit,370442,Mobile,Cocody
902058,1172,2025-06-01,Crédit,297051,Mobile,Bouaké
902059,1097,2025-06-01,Débit,726768,Mobile,Cocody
902060,1186,2025-06-01,Crédit,219396,Web,Cocody
902061,1061,2025-06-01,Crédit,674615,GAB,Cocody
902062,1173,2025-06-01,Débit,683929,Web,Yopougon
902063,1126,2025-06-01,Crédit,512870,Mobile,Bouaké
902064,1276,2025-06-01,Crédit,158448,Mobile,Plateau
902065,1130,2025-06-01,Débit,399853,Web,Plateau
902066,1035,2025-06-01,Débit,272188,Web,Bouaké
902067,1282,2025-06-01,Crédit,540946,Web,Cocody
902068,1137,2025-06-01,Débit,453483,Web,Plateau
902069,1244,2025-06-01,Crédit,410678,Mobile,Plateau
902070,1072,2025-06-01,Débit,133887,Mobile,Plateau
902071,1022,2025-06-01,Débit,295828,Agence,Yopougon
902072,1066,2025-06-01,Débit,784116,Web,Cocody
902073,1021,2025-06-01,Débit,15334,Agence,Yopougon
902074,1142,2025-06-01,Crédit,455680,GAB,Cocody
902075,1113,2025-06-01,Crédit,584459,Mobile,Cocody
902076,1078,2025-06-01,Débit,585607,Mobile,Cocody
902077,1088,2025-06-01,Crédit,218008,Agence,Cocody
902078,1047,2025-06-01,Crédit,514877,Agence,Plateau
902079,1127,2025-06-01,Crédit,236707,GAB,Bouaké
902080,1085,2025-06-01,Débit,236044,Mobile,Plateau
902081,1002,2025-06-01,Débit,708763,Mobile,Bouaké
902082,1297,2025-06-01,Crédit,472838,GAB,Cocody
902083,1052,2025-06-01,Débit,433379,Web,Bouaké
902084,1077,2025-06-01,Crédit,649929,Web,Plateau
902085,1278,2025-06-01,Crédit,220093,Web,Bouaké
902086,1269,2025-06-01,Crédit,342725,Agence,Bouaké
902087,1260,2025-06-01,Crédit,468669,GAB,Yopougon
902088,1074,2025-06-01,Débit,635145,Web,Cocody
902089,1207,2025-06-01,Débit,233514,Mobile,Yopougon
902090,1208,2025-06-01,Crédit,265849,Mobile,Cocody
902091,1195,2025-06-01,Crédit,30455,GAB,Plateau
902092,1232,2025-06-01,Débit,412759,Mobile,Yopougon
902093,1196,2025-06-01,Débit,519806,Web,Bouaké
902094,1218,2025-06-01,Débit,463607,Mobile,Yopougon
902095,1118,2025-06-01,Crédit,389402,Mobile,Bouaké
902096,1081,2025-06-01,Débit,234781,GAB,Plateau
902097,1196,2025-06-01,Crédit,55309,GAB,Plateau
902098,1082,2025-06-01,Débit,650346,Agence,Yopougon
902099,1041,2025-06-01,Crédit,480110,GAB,Yopougon
902100,1073,2025-06-01,Crédit,297042,GAB,Cocody
902101,1210,2025-06-01,Crédit,179722,Agence,Cocody
902102,1048,2025-06-01,Débit,605424,GAB,Yopougon
902103,1281,2025-06-01,Crédit,448824,GAB,Cocody
902104,1009,2025-06-01,Débit,636907,Agence,Plateau
902105,1052,2025-06-01,Crédit,192412,Agence,Bouaké
902106,1284,2025-06-01,Crédit,763339,GAB,Cocody
902107,1274,2025-06-01,Débit,262579,Agence,Yopougon
902108,1088,2025-06-01,Crédit,543177,Agence,Plateau
902109,1202,2025-06-01,Débit,180113,Agence,Bouaké
902110,1080,2025-06-01,Débit,258677,Mobile,Yopougon
902111,1237,2025-06-01,Débit,482043,GAB,Plateau
902112,1128,2025-06-01,Débit,676231,Agence,Plateau
902113,1194,2025-06-01,Débit,5601,Mobile,Bouaké
902114,1271,2025-06-01,Crédit,715436,Web,Bouaké
902115,1269,2025-06-01,Crédit,683799,Mobile,Bouaké
902116,1129,2025-06-01,Crédit,180002,Web,Cocody
902117,1019,2025-06-01,Débit,81983,Mobile,Yopougon
902118,1060,2025-06-01,Crédit,406156,Web,Yopougon
902119,1192,2025-06-01,Débit,334824,Web,Cocody
902120,1009,2025-06-01,Débit,461694,GAB,Bouaké
902121,1072,2025-06-01,Crédit,420614,GAB,Cocody
902122,1009,2025-06-01,Débit,465352,Mobile,Bouaké
902123,1205,2025-06-01,Crédit,752519,Web,Yopougon
902124,1105,2025-06-01,Crédit,141749,Web,Plateau
902125,1126,2025-06-01,Débit,676112,Agence,Yopougon
902126,1192,2025-06-01,Débit,372583,Web,Bouaké
902127,1222,2025-06-01,Débit,632296,Mobile,Yopougon
902128,1263,2025-06-01,Crédit,47492,Web,Plateau
902129,1181,2025-06-01,Crédit,207877,Mobile,Cocody
902130,1006,2025-06-01,Débit,158028,Mobile,Plateau
902131,1013,2025-06-01,Débit,666310,Mobile,Plateau
902132,1230,2025-06-01,Crédit,355267,Web,Yopougon
902133,1168,2025-06-01,Crédit,390841,Agence,Plateau
902134,1225,2025-06-01,Crédit,459461,Agence,Plateau
902135,1079,2025-06-01,Crédit,351189,Web,Yopougon
902136,1074,2025-06-01,Débit,210871,Agence,Bouaké
902137,1142,2025-06-01,Crédit,235935,Agence,Plateau
902138,1156,2025-06-01,Débit,144399,GAB,Bouaké
902139,1292,2025-06-01,Débit,442873,GAB,Bouaké
902140,1281,2025-06-01,Crédit,225846,Agence,Plateau
902141,1084,2025-06-01,Débit,283404,Web,Plateau
902142,1113,2025-06-01,Crédit,178648,Web,Plateau
902143,1041,2025-06-01,Crédit,364385,Mobile,Bouaké
902144,1133,2025-06-01,Crédit,667201,Mobile,Cocody
902145,1267,2025-06-01,Crédit,627697,GAB,Cocody
902146,1012,2025-06-01,Crédit,511877,Mobile,Yopougon
902147,1261,2025-06-01,Crédit,528107,Web,Plateau
902148,1154,2025-06-01,Crédit,116669,GAB,Cocody
902149,1113,2025-06-01,Débit,491903,GAB,Plateau
902150,1278,2025-06-01,Crédit,437689,Web,Bouaké
902151,1291,2025-06-01,Crédit,318612,Agence,Cocody
902152,1084,2025-06-01,Crédit,700082,Agence,Yopougon
902153,1030,2025-06-01,Crédit,430642,Web,Cocody
902154,1213,2025-06-01,Crédit,37081,Mobile,Yopougon
902155,1061,2025-06-01,Crédit,252130,Web,Bouaké
902156,1203,2025-06-01,Débit,430006,Web,Cocody
902157,1147,2025-06-01,Débit,645231,GAB,Yopougon
902158,1082,2025-06-01,Crédit,627273,Web,Plateau
902159,1052,2025-06-01,Débit,91308,Agence,Cocody
902160,1277,2025-06-01,Crédit,521579,Agence,Cocody
902161,1027,2025-06-01,Débit,499097,GAB,Plateau
902162,1069,2025-06-01,Crédit,389583,Mobile,Plateau
902163,1021,2025-06-01,Débit,329814,Mobile,Plateau
902164,1020,2025-06-01,Débit,46433,Agence,Cocody
902165,1088,2025-06-01,Crédit,519179,Agence,Yopougon
902166,1150,2025-06-01,Débit,647501,Mobile,Cocody
902167,1034,2025-06-01,Crédit,640612,Mobile,Cocody
902168,1264,2025-06-01,Débit,525529,GAB,Yopougon
902169,1017,2025-06-01,Crédit,360108,GAB,Bouaké
902170,1232,2025-06-01,Crédit,538595,Mobile,Yopougon
902171,1206,2025-06-01,Crédit,251546,Mobile,Yopougon
902172,1108,2025-06-01,Débit,488694,GAB,Cocody
902173,1019,2025-06-01,Débit,66601,Agence,Cocody
902174,1056,2025-06-01,Crédit,137235,GAB,Plateau
902175,1145,2025-06-01,Crédit,726132,Mobile,Cocody
902176,1247,2025-06-01,Crédit,434790,Agence,Yopougon
902177,1108,2025-06-01,Crédit,693056,Agence,Yopougon
902178,1081,2025-06-01,Crédit,205790,Mobile,Plateau
902179,1026,2025-06-01,Débit,269431,Web,Cocody
902180,1255,2025-06-01,Crédit,695308,Web,Yopougon
902181,1231,2025-06-01,Débit,347788,Web,Yopougon
902182,1291,2025-06-01,Débit,12800,GAB,Yopougon
902183,1213,2025-06-01,Débit,515545,Mobile,Cocody
902184,1022,2025-06-01,Débit,256682,Web,Yopougon
902185,1104,2025-06-01,Débit,443168,Agence,Plateau
902186,1185,2025-06-01,Crédit,649745,Mobile,Yopougon
902187,1002,2025-06-01,Débit,511250,GAB,Cocody
902188,1076,2025-06-01,Crédit,718404,Mobile,Bouaké
902189,1271,2025-06-01,Débit,461065,Agence,Bouaké
902190,1281,2025-06-01,Crédit,569964,Web,Plateau
902191,1146,2025-06-01,Crédit,23785,Web,Plateau
902192,1243,2025-06-01,Crédit,491060,GAB,Yopougon
902193,1115,2025-06-01,Crédit,282558,Mobile,Plateau
902194,1118,2025-06-01,Crédit,418990,Mobile,Plateau
902195,1272,2025-06-01,Débit,47513,GAB,Bouaké
902196,1123,2025-06-01,Crédit,7359,Web,Plateau
902197,1039,2025-06-01,Crédit,566258,Web,Plateau
902198,1257,2025-06-01,Crédit,634402,Agence,Bouaké
902199,1298,2025-06-01,Débit,565033,Mobile,Plateau
902200,1121,2025-06-01,Crédit,592993,Mobile,Cocody
902201,1280,2025-06-01,Débit,19901,Web,Plateau
902202,1169,2025-06-01,Débit,508174,Agence,Plateau
902203,1067,2025-06-01,Crédit,182233,Mobile,Yopougon
902204,1213,2025-06-01,Débit,452164,GAB,Cocody
902205,1186,2025-06-01,Débit,307806,Mobile,Plateau
902206,1040,2025-06-01,Débit,132339,Agence,Cocody
902207,1034,2025-06-01,Crédit,192664,Agence,Bouaké
902208,1173,2025-06-01,Débit,529773,Web,Plateau
902209,1247,2025-06-01,Crédit,92312,Mobile,Plateau
902210,1181,2025-06-01,Débit,411722,GAB,Yopougon
902211,1010,2025-06-01,Débit,71514,GAB,Cocody
902212,1176,2025-06-01,Débit,552447,GAB,Bouaké
902213,1180,2025-06-01,Débit,361705,Web,Bouaké
902214,1054,2025-06-01,Crédit,227675,GAB,Cocody
902215,1248,2025-06-01,Débit,785823,GAB,Bouaké
902216,1286,2025-06-01,Crédit,411087,Mobile,Yopougon
902217,1102,2025-06-01,Débit,43146,Web,Cocody
902218,1002,2025-06-01,Crédit,22953,Mobile,Yopougon
902219,1213,2025-06-01,Débit,335479,Web,Plateau
902220,1069,2025-06-01,Débit,628534,Agence,Cocody
902221,1243,2025-06-01,Crédit,585476,Mobile,Plateau
902222,1017,2025-06-01,Crédit,262989,Mobile,Bouaké
902223,1151,2025-06-01,Débit,116751,Agence,Yopougon
902224,1071,2025-06-01,Crédit,403019,GAB,Yopougon
902225,1175,2025-06-01,Crédit,83011,Mobile,Plateau
902226,1256,2025-06-01,Crédit,779508,Mobile,Bouaké
902227,1012,2025-06-01,Débit,304006,Mobile,Cocody
902228,1048,2025-06-01,Débit,555454,Agence,Yopougon
902229,1059,2025-06-01,Débit,282033,Mobile,Yopougon
902230,1064,2025-06-01,Débit,609411,GAB,Plateau
902231,1119,2025-06-01,Débit,294946,Mobile,Plateau
902232,1282,2025-06-01,Crédit,584198,Mobile,Plateau
902233,1207,2025-06-01,Débit,332042,Web,Plateau
902234,1171,2025-06-01,Crédit,782093,Agence,Cocody
902235,1036,2025-06-01,Débit,621881,Agence,Plateau
902236,1245,2025-06-01,Débit,497016,Mobile,Bouaké
902237,1278,2025-06-01,Débit,282120,GAB,Cocody
902238,1042,2025-06-01,Crédit,181559,GAB,Plateau
902239,1009,2025-06-01,Crédit,234027,GAB,Cocody
902240,1261,2025-06-01,Débit,432725,Agence,Yopougon
902241,1296,2025-06-01,Débit,521583,GAB,Plateau
902242,1221,2025-06-01,Débit,648047,Web,Cocody
902243,1271,2025-06-01,Crédit,365991,GAB,Bouaké
902244,1211,2025-06-01,Crédit,287444,GAB,Plateau
902245,1216,2025-06-01,Crédit,684831,Web,Plateau
902246,1059,2025-06-01,Crédit,624433,GAB,Yopougon
902247,1066,2025-06-01,Débit,676949,Agence,Cocody
902248,1068,2025-06-01,Débit,247069,GAB,Plateau
902249,1037,2025-06-01,Crédit,144420,GAB,Yopougon
902250,1058,2025-06-01,Débit,688517,GAB,Plateau
902251,1008,2025-06-01,Crédit,117149,Mobile,Cocody
902252,1229,2025-06-01,Débit,159127,Agence,Yopougon
902253,1167,2025-06-01,Crédit,402121,Mobile,Bouaké
902254,1104,2025-06-01,Débit,221826,Web,Yopougon
902255,1097,2025-06-01,Débit,518711,Web,Yopougon
902256,1224,2025-06-01,Débit,269357,Agence,Bouaké
902257,1238,2025-06-01,Débit,69387,Agence,Bouaké
902258,1269,2025-06-01,Crédit,218741,Web,Plateau
902259,1148,2025-06-01,Débit,302214,Mobile,Cocody
902260,1219,2025-06-01,Débit,501221,Agence,Bouaké
902261,1179,2025-06-01,Crédit,680545,GAB,Bouaké
902262,1103,2025-06-01,Crédit,504997,Web,Yopougon
902263,1083,2025-06-01,Crédit,236279,Web,Cocody
902264,1009,2025-06-01,Débit,681562,Web,Bouaké
902265,1113,2025-06-01,Débit,120159,Mobile,Yopougon
902266,1268,2025-06-01,Crédit,728420,Agence,Yopougon
902267,1265,2025-06-01,Crédit,787660,Web,Plateau
902268,1033,2025-06-01,Débit,257943,Mobile,Yopougon
902269,1126,2025-06-01,Débit,663001,Web,Plateau
902270,1077,2025-06-01,Débit,348279,Web,Yopougon
902271,1001,2025-06-01,Crédit,207814,GAB,Plateau
902272,1157,2025-06-01,Crédit,268368,Mobile,Cocody
902273,1206,2025-06-01,Crédit,105757,Web,Bouaké
902274,1101,2025-06-01,Débit,345488,Agence,Yopougon
902275,1183,2025-06-01,Crédit,257882,Mobile,Bouaké
902276,1117,2025-06-01,Crédit,594756,Agence,Plateau
902277,1053,2025-06-01,Débit,247540,Web,Plateau
902278,1105,2025-06-01,Crédit,437390,Agence,Plateau
902279,1281,2025-06-01,Crédit,758329,GAB,Cocody
902280,1110,2025-06-01,Débit,393892,Agence,Plateau
902281,1132,2025-06-01,Débit,621038,Web,Plateau
902282,1144,2025-06-01,Crédit,224240,Agence,Yopougon
902283,1122,2025-06-01,Débit,103052,Mobile,Cocody
902284,1023,2025-06-01,Crédit,727465,Mobile,Cocody
902285,1004,2025-06-01,Crédit,231868,Web,Yopougon
902286,1052,2025-06-01,Débit,533168,GAB,Yopougon
902287,1001,2025-06-01,Crédit,735206,Mobile,Yopougon
902288,1232,2025-06-01,Débit,33206,Agence,Plateau
902289,1141,2025-06-01,Débit,185426,GAB,Cocody
902290,1024,2025-06-01,Débit,210369,GAB,Cocody
902291,1068,2025-06-01,Crédit,488241,Agence,Bouaké
902292,1116,2025-06-01,Débit,38020,Agence,Cocody
902293,1188,2025-06-01,Crédit,725119,Web,Cocody
902294,1033,2025-06-01,Débit,501741,Web,Plateau
902295,1088,2025-06-01,Crédit,41835,GAB,Bouaké
902296,1056,2025-06-01,Débit,170186,GAB,Plateau
902297,1079,2025-06-01,Crédit,118707,Web,Cocody
902298,1086,2025-06-01,Crédit,753365,Mobile,Bouaké
902299,1081,2025-06-01,Débit,475872,Web,Cocody
902300,1228,2025-06-01,Crédit,336067,Mobile,Cocody
902301,1011,2025-06-01,Débit,430529,Mobile,Bouaké
902302,1275,2025-06-01,Crédit,100446,Agence,Cocody
902303,1028,2025-06-01,Débit,777804,Agence,Bouaké
902304,1203,2025-06-01,Débit,60398,GAB,Cocody
902305,1065,2025-06-01,Débit,58223,Agence,Cocody
902306,1276,2025-06-01,Débit,360584,Agence,Yopougon
902307,1134,2025-06-01,Crédit,580571,GAB,Cocody
902308,1023,2025-06-01,Crédit,519335,GAB,Cocody
902309,1113,2025-06-01,Débit,548115,GAB,Bouaké
902310,1037,2025-06-01,Crédit,760939,Agence,Yopougon
902311,1236,2025-06-01,Débit,719435,Mobile,Yopougon
902312,1016,2025-06-01,Débit,17089,Agence,Plateau
902313,1016,2025-06-01,Débit,343162,GAB,Plateau
902314,1043,2025-06-01,Débit,509134,Agence,Bouaké
902315,1276,2025-06-01,Crédit,65028,Agence,Cocody
902316,1181,2025-06-01,Crédit,402457,Agence,Yopougon
902317,1150,2025-06-01,Crédit,172011,Agence,Cocody
902318,1296,2025-06-01,Crédit,306134,Web,Plateau
902319,1078,2025-06-01,Débit,308014,Agence,Yopougon
902320,1195,2025-06-01,Crédit,47344,Web,Bouaké
902321,1014,2025-06-01,Débit,633318,Agence,Plateau
902322,1134,2025-06-01,Débit,401252,Mobile,Yopougon
902323,1046,2025-06-01,Crédit,764063,Mobile,Cocody
902324,1208,2025-06-01,Crédit,595349,Agence,Cocody
902325,1212,2025-06-01,Débit,287496,GAB,Yopougon
902326,1190,2025-06-01,Débit,388999,Mobile,Cocody
902327,1296,2025-06-01,Crédit,770040,Agence,Plateau
902328,1241,2025-06-01,Débit,431489,GAB,Cocody
902329,1211,2025-06-01,Crédit,653115,Mobile,Plateau
902330,1270,2025-06-01,Débit,136875,Agence,Plateau
902331,1138,2025-06-01,Débit,133356,Web,Yopougon
902332,1271,2025-06-01,Débit,587791,Agence,Yopougon
902333,1133,2025-06-01,Débit,579071,Web,Bouaké
902334,1128,2025-06-01,Débit,401453,GAB,Plateau
902335,1205,2025-06-01,Crédit,258993,GAB,Plateau
902336,1073,2025-06-01,Crédit,654146,Mobile,Cocody
902337,1268,2025-06-01,Crédit,432442,Mobile,Cocody
902338,1011,2025-06-01,Débit,445191,GAB,Yopougon
902339,1271,2025-06-01,Crédit,229263,Agence,Yopougon
902340,1129,2025-06-01,Débit,489405,Agence,Bouaké
902341,1150,2025-06-01,Crédit,169282,Mobile,Yopougon
902342,1149,2025-06-01,Débit,200652,Web,Cocody
902343,1189,2025-06-01,Crédit,574868,GAB,Yopougon
902344,1099,2025-06-01,Débit,706145,Agence,Bouaké
902345,1194,2025-06-01,Crédit,436165,Mobile,Yopougon
902346,1263,2025-06-01,Débit,241838,Agence,Yopougon
902347,1124,2025-06-01,Débit,293812,Mobile,Cocody
902348,1239,2025-06-01,Débit,711402,Mobile,Plateau
902349,1149,2025-06-01,Débit,310530,GAB,Cocody
902350,1111,2025-06-01,Débit,377311,GAB,Yopougon
902351,1162,2025-06-01,Débit,418893,GAB,Cocody
902352,1053,2025-06-01,Débit,104168,Web,Bouaké
902353,1064,2025-06-01,Débit,640915,GAB,Cocody
902354,1047,2025-06-01,Débit,521508,GAB,Cocody
902355,1208,2025-06-01,Crédit,241682,Agence,Bouaké
902356,1018,2025-06-01,Débit,92939,Web,Yopougon
902357,1200,2025-06-01,Débit,489141,Web,Plateau
902358,1006,2025-06-01,Débit,223841,Agence,Plateau
902359,1055,2025-06-01,Crédit,440182,Agence,Cocody
902360,1269,2025-06-01,Débit,261257,Web,Yopougon
902361,1242,2025-06-01,Crédit,281705,Mobile,Plateau
902362,1213,2025-06-01,Débit,656226,GAB,Bouaké
902363,1189,2025-06-01,Crédit,145431,Agence,Plateau
902364,1160,2025-06-01,Débit,134156,Mobile,Plateau
902365,1277,2025-06-01,Crédit,241814,GAB,Bouaké
902366,1272,2025-06-01,Crédit,364609,Agence,Cocody
902367,1209,2025-06-01,Débit,183887,GAB,Cocody
902368,1259,2025-06-01,Débit,82071,GAB,Bouaké
902369,1141,2025-06-01,Crédit,359098,Web,Plateau
902370,1048,2025-06-01,Crédit,43255,Mobile,Cocody
902371,1267,2025-06-01,Crédit,788438,Agence,Yopougon
902372,1011,2025-06-01,Crédit,254192,Web,Bouaké
902373,1220,2025-06-01,Crédit,784885,Agence,Plateau
902374,1060,2025-06-01,Débit,452234,Agence,Plateau
902375,1099,2025-06-01,Débit,550528,GAB,Yopougon
902376,1200,2025-06-01,Crédit,641933,Agence,Plateau
902377,1198,2025-06-01,Débit,723178,Web,Plateau
902378,1165,2025-06-01,Débit,109800,GAB,Cocody
902379,1131,2025-06-01,Crédit,378078,Agence,Bouaké
902380,1261,2025-06-01,Débit,462431,Agence,Bouaké
902381,1249,2025-06-01,Crédit,593640,GAB,Cocody
902382,1269,2025-06-01,Crédit,309507,Agence,Plateau
902383,1124,2025-06-01,Crédit,586467,Agence,Bouaké
902384,1100,2025-06-01,Crédit,317937,GAB,Bouaké
902385,1282,2025-06-01,Débit,432249,Agence,Cocody
902386,1120,2025-06-01,Crédit,649358,Agence,Plateau
902387,1053,2025-06-01,Crédit,478467,Agence,Plateau
902388,1260,2025-06-01,Crédit,596881,Agence,Yopougon
902389,1147,2025-06-01,Débit,21539,Web,Yopougon
902390,1299,2025-06-01,Débit,427424,Web,Bouaké
902391,1152,2025-06-01,Crédit,99009,Mobile,Cocody
902392,1275,2025-06-01,Crédit,612418,Web,Cocody
902393,1076,2025-06-01,Crédit,597801,Agence,Yopougon
902394,1011,2025-06-01,Crédit,602144,GAB,Cocody
902395,1098,2025-06-01,Débit,198938,GAB,Yopougon
902396,1073,2025-06-01,Crédit,428847,Agence,Bouaké
902397,1012,2025-06-01,Crédit,167530,Web,Plateau
902398,1235,2025-06-01,Crédit,37002,Web,Cocody
902399,1111,2025-06-01,Crédit,593942,GAB,Cocody
902400,1167,2025-06-01,Crédit,686773,GAB,Cocody
902401,1288,2025-06-01,Débit,303531,Agence,Yopougon
902402,1209,2025-06-01,Débit,154376,Web,Yopougon
902403,1016,2025-06-01,Débit,430964,Mobile,Cocody
902404,1223,2025-06-01,Crédit,103039,Web,Bouaké
902405,1177,2025-06-01,Crédit,665972,Agence,Cocody
902406,1008,2025-06-01,Crédit,451644,Agence,Cocody
902407,1098,2025-06-01,Crédit,604268,Mobile,Plateau
902408,1129,2025-06-01,Débit,285019,Web,Cocody
902409,1124,2025-06-01,Crédit,538757,Mobile,Plateau
902410,1016,2025-06-01,Débit,506656,GAB,Plateau
902411,1004,2025-06-01,Crédit,634557,Web,Bouaké
902412,1033,2025-06-01,Débit,127456,Web,Cocody
902413,1039,2025-06-01,Débit,705779,GAB,Yopougon
902414,1014,2025-06-01,Débit,74439,Web,Plateau
902415,1143,2025-06-01,Débit,312269,Agence,Yopougon
902416,1028,2025-06-01,Crédit,432599,GAB,Cocody
902417,1299,2025-06-01,Crédit,678262,Web,Cocody
902418,1026,2025-06-01,Crédit,236222,Mobile,Yopougon
902419,1009,2025-06-01,Crédit,467054,Web,Yopougon
902420,1201,2025-06-01,Débit,66008,Web,Cocody
902421,1207,2025-06-01,Crédit,709007,GAB,Cocody
902422,1177,2025-06-01,Débit,587446,Agence,Bouaké
902423,1243,2025-06-01,Crédit,55011,GAB,Plateau
902424,1135,2025-06-01,Débit,421577,Mobile,Plateau
902425,1100,2025-06-01,Débit,217511,Web,Cocody
902426,1046,2025-06-01,Débit,334462,Mobile,Cocody
902427,1104,2025-06-01,Crédit,425806,Agence,Bouaké
902428,1279,2025-06-01,Débit,491806,Agence,Cocody
902429,1085,2025-06-01,Débit,87412,GAB,Plateau
902430,1195,2025-06-01,Débit,234502,Web,Cocody
902431,1263,2025-06-01,Crédit,143785,Web,Bouaké
902432,1280,2025-06-01,Crédit,399244,Agence,Cocody
902433,1112,2025-06-01,Crédit,82946,Mobile,Yopougon
902434,1136,2025-06-01,Débit,766252,GAB,Yopougon
902435,1025,2025-06-01,Débit,419804,Mobile,Plateau
902436,1049,2025-06-01,Crédit,293769,Mobile,Plateau
902437,1122,2025-06-01,Crédit,219843,Mobile,Plateau
902438,1204,2025-06-01,Crédit,565130,Agence,Cocody
902439,1238,2025-06-01,Crédit,704689,GAB,Cocody
902440,1039,2025-06-01,Débit,174320,Agence,Bouaké
902441,1275,2025-06-01,Débit,112309,GAB,Yopougon
902442,1266,2025-06-01,Crédit,184956,Mobile,Bouaké
902443,1225,2025-06-01,Débit,799693,Web,Cocody
902444,1277,2025-06-01,Débit,125570,GAB,Yopougon
902445,1210,2025-06-01,Débit,359912,GAB,Bouaké
902446,1012,2025-06-01,Crédit,741959,Web,Bouaké
902447,1061,2025-06-01,Crédit,506556,Agence,Bouaké
902448,1255,2025-06-01,Débit,429762,GAB,Plateau
902449,1187,2025-06-01,Débit,399387,GAB,Plateau
902450,1088,2025-06-01,Débit,239784,Mobile,Yopougon
902451,1082,2025-06-01,Débit,417464,Mobile,Plateau
902452,1172,2025-06-01,Crédit,114996,Mobile,Bouaké
902453,1292,2025-06-01,Débit,773071,Agence,Cocody
902454,1038,2025-06-01,Débit,348295,Web,Bouaké
902455,1021,2025-06-01,Crédit,251645,Web,Yopougon
902456,1280,2025-06-01,Débit,171028,GAB,Plateau
902457,1170,2025-06-01,Débit,639563,GAB,Bouaké
902458,1129,2025-06-01,Crédit,684865,GAB,Yopougon
902459,1173,2025-06-01,Débit,683712,Agence,Yopougon
902460,1178,2025-06-01,Crédit,661477,Web,Plateau
902461,1226,2025-06-01,Débit,379276,GAB,Cocody
902462,1279,2025-06-01,Crédit,474320,Web,Bouaké
902463,1101,2025-06-01,Débit,32491,Web,Yopougon
902464,1195,2025-06-01,Débit,648851,Agence,Bouaké
902465,1254,2025-06-01,Crédit,408150,GAB,Bouaké
902466,1259,2025-06-01,Crédit,758443,GAB,Cocody
902467,1164,2025-06-01,Débit,522899,Agence,Yopougon
902468,1269,2025-06-01,Débit,422955,GAB,Cocody
902469,1189,2025-06-01,Débit,734286,Mobile,Plateau
902470,1185,2025-06-01,Crédit,404443,Mobile,Bouaké
902471,1292,2025-06-01,Débit,37122,Agence,Cocody
902472,1144,2025-06-01,Débit,787733,Mobile,Yopougon
